id_mutation,date_mutation,annee,valeur_fonciere,surface_reelle_bati,type_local,code_commune,nom_commune,longitude,latitude,prix_m2
2021-605014,2021-07-02,2021,280000.0,84.0,Maison,35334,Thorigné-Fouillard,-1.586658,48.156591,3333.3333333333335
2021-605016,2021-07-01,2021,234000.0,100.0,Maison,35251,Saint-Aubin-d'Aubigné,-1.622279,48.262195,2340.0
2021-605017,2021-06-17,2021,60000.0,33.0,Maison,35128,Guipel,-1.729255,48.307947,1818.1818181818182
2021-605019,2021-06-07,2021,170000.0,170.0,Maison,35356,Vignoc,-1.771797,48.25634,1000.0
2021-605021,2021-06-23,2021,132500.0,61.0,Appartement,35196,Mordelles,-1.853875,48.075725,2172.1311475409834
2021-605024,2021-06-22,2021,208500.0,125.0,Maison,35340,Treffendel,-2.010501,48.028088,1668.0
2021-605026,2021-06-23,2021,223300.0,136.0,Maison,35211,Paimpont,-2.169237,48.003891,1641.9117647058824
2021-605029,2021-06-16,2021,215000.0,145.0,Maison,35223,Plélan-le-Grand,-2.100733,48.001652,1482.7586206896551
2021-605037,2021-06-24,2021,310000.0,114.0,Maison,35331,Talensac,-1.938659,48.110219,2719.2982456140353
2021-605038,2021-06-18,2021,250000.0,110.0,Maison,35211,Paimpont,-2.167856,48.024459,2272.7272727272725
2021-605039,2021-06-14,2021,140000.0,65.0,Maison,35211,Paimpont,-2.15664,48.05193,2153.846153846154
2021-605044,2021-06-30,2021,54509.17,99.0,Maison,35133,Iffendic,-2.029275,48.132126,550.5976767676767
2021-605046,2021-06-15,2021,165000.0,83.0,Maison,35223,Plélan-le-Grand,-2.102899,47.998084,1987.9518072289156
2021-605048,2021-06-16,2021,88000.0,103.0,Maison,35211,Paimpont,-2.152949,48.052539,854.3689320388349
2021-605049,2021-06-28,2021,200000.0,59.0,Maison,35258,Saint-Brieuc-des-Iffs,-1.847837,48.29286,3389.830508474576
2021-605051,2021-06-28,2021,347500.0,144.0,Maison,35136,Janzé,-1.498334,47.9523,2413.1944444444443
2021-605053,2021-06-30,2021,215000.0,88.0,Maison,35220,Piré-Chancé,-1.434591,48.013767,2443.181818181818
2021-605054,2021-06-18,2021,270000.0,116.0,Maison,35227,Pleumeleuc,-1.926077,48.186301,2327.5862068965516
2021-605055,2021-06-11,2021,284550.0,111.0,Maison,35227,Pleumeleuc,-1.915302,48.182927,2563.5135135135133
2021-605058,2021-05-20,2021,160000.0,99.0,Maison,35297,Saint-Méen-le-Grand,-2.194898,48.194769,1616.1616161616162
2021-605059,2021-06-30,2021,285000.0,98.0,Maison,35240,Le Rheu,-1.773269,48.081267,2908.1632653061224
2021-605060,2021-07-02,2021,110000.0,88.0,Maison,35117,Gaël,-2.226085,48.132978,1250.0
2021-605061,2021-06-16,2021,185670.0,74.0,Maison,35023,Bédée,-1.934604,48.176356,2509.054054054054
2021-605062,2021-06-29,2021,227840.0,97.0,Maison,35331,Talensac,-1.923501,48.107363,2348.865979381443
2021-605063,2021-06-24,2021,223500.0,106.0,Maison,35128,Guipel,-1.726143,48.298793,2108.490566037736
2021-605064,2021-06-15,2021,380000.0,205.0,Maison,35079,Chevaigné,-1.631066,48.21157,1853.658536585366
2021-605065,2021-06-18,2021,215090.0,117.0,Maison,35351,Le Verger,-1.932189,48.073397,1838.3760683760684
2021-605067,2021-07-02,2021,475000.0,160.0,Maison,35245,Romillé,-1.852279,48.205475,2968.75
2021-605068,2021-06-28,2021,121000.0,56.0,Appartement,35188,Montfort-sur-Meu,-1.952824,48.138696,2160.714285714286
2021-605070,2021-06-10,2021,139000.0,95.0,Appartement,35094,Dingé,-1.714703,48.357117,1463.157894736842
2021-605072,2021-06-23,2021,110000.0,46.0,Appartement,35136,Janzé,-1.504814,47.959991,2391.304347826087
2021-605075,2021-06-25,2021,280000.0,93.0,Maison,35031,La Bouëxière,,,3010.7526881720432
2021-605077,2021-06-21,2021,233000.0,90.0,Maison,35037,Bréal-sous-Montfort,-1.878326,48.062838,2588.8888888888887
2021-605078,2021-06-26,2021,270000.0,109.0,Maison,35251,Saint-Aubin-d'Aubigné,-1.619103,48.264207,2477.064220183486
2021-605079,2021-06-25,2021,170000.0,66.0,Appartement,35207,Noyal-sur-Vilaine,-1.516911,48.116939,2575.757575757576
2021-605082,2021-06-22,2021,170563.19,45.0,Maison,35039,Brécé,-1.481951,48.110403,3790.293111111111
2021-605083,2021-06-25,2021,295000.0,133.0,Maison,35067,Chasné-sur-Illet,-1.561829,48.238872,2218.0451127819547
2021-605084,2021-06-18,2021,257000.0,105.0,Maison,35196,Mordelles,-1.842265,48.078207,2447.6190476190477
2021-605085,2021-06-29,2021,372000.0,148.0,Maison,35207,Noyal-sur-Vilaine,-1.515844,48.117253,2513.5135135135133
2021-605086,2021-07-02,2021,450000.0,159.0,Maison,35251,Saint-Aubin-d'Aubigné,-1.603863,48.265478,2830.188679245283
2021-605087,2021-06-23,2021,291200.0,140.0,Maison,35327,Servon-sur-Vilaine,-1.460004,48.104435,2080.0
2021-605089,2021-06-11,2021,104000.0,32.0,Appartement,35173,Melesse,-1.696879,48.216978,3250.0
2021-605090,2021-06-25,2021,209900.0,82.0,Appartement,35327,Servon-sur-Vilaine,-1.46022,48.119434,2559.756097560976
2021-605091,2021-07-02,2021,246000.0,133.0,Maison,35050,Cardroc,-1.888951,48.286747,1849.624060150376
2021-605093,2021-07-02,2021,199000.0,74.0,Maison,35107,Ercé-près-Liffré,-1.541745,48.247925,2689.189189189189
2021-605094,2021-06-25,2021,440000.0,120.0,Maison,35327,Servon-sur-Vilaine,-1.465866,48.124849,3666.6666666666665
2021-605095,2021-06-11,2021,327900.0,133.0,Maison,35327,Servon-sur-Vilaine,-1.462173,48.114513,2465.4135338345864
2021-605096,2021-06-30,2021,185000.0,92.0,Appartement,35207,Noyal-sur-Vilaine,-1.524074,48.113285,2010.8695652173913
2021-605097,2021-06-25,2021,390000.0,144.0,Maison,35207,Noyal-sur-Vilaine,-1.517698,48.117309,2708.3333333333335
2021-605098,2021-06-22,2021,167000.0,69.0,Appartement,35207,Noyal-sur-Vilaine,-1.518121,48.116494,2420.289855072464
2021-605099,2021-06-25,2021,135000.0,46.0,Appartement,35207,Noyal-sur-Vilaine,-1.536332,48.117414,2934.782608695652
2021-605106,2021-06-30,2021,285000.0,103.0,Maison,35152,Liffré,-1.500548,48.218194,2766.990291262136
2021-605107,2021-07-09,2021,175000.0,127.0,Maison,35037,Bréal-sous-Montfort,-1.868684,48.062759,1377.9527559055118
2021-605108,2021-06-17,2021,152600.0,80.0,Appartement,35188,Montfort-sur-Meu,-1.953774,48.138229,1907.5
2021-605110,2021-06-28,2021,201000.0,82.0,Maison,35101,Dourdain,-1.374504,48.194153,2451.2195121951218
2021-605111,2021-06-14,2021,390000.0,115.0,Maison,35143,Landujan,-1.995929,48.241468,3391.304347826087
2021-605112,2021-06-24,2021,325000.0,130.0,Maison,35152,Liffré,-1.489418,48.211126,2500.0
2021-605113,2021-06-24,2021,323597.0,65.0,Maison,35031,La Bouëxière,-1.437307,48.203458,4978.415384615385
2021-605119,2021-06-28,2021,358475.0,116.0,Maison,35128,Guipel,-1.719241,48.31444,3090.301724137931
2021-605120,2021-06-25,2021,290000.0,94.0,Maison,35152,Liffré,-1.513151,48.211938,3085.1063829787236
2021-605122,2021-06-25,2021,248500.0,120.0,Maison,35031,La Bouëxière,,,2070.8333333333335
2021-605125,2021-06-11,2021,303000.0,122.0,Maison,35173,Melesse,-1.70007,48.221463,2483.6065573770493
2021-605126,2021-06-10,2021,94400.0,79.0,Maison,35171,Médréac,-2.083629,48.264718,1194.9367088607594
2021-605129,2021-06-29,2021,180000.0,87.0,Appartement,35240,Le Rheu,-1.796805,48.101194,2068.9655172413795
2021-605130,2021-06-28,2021,110000.0,30.0,Appartement,35196,Mordelles,-1.852146,48.072875,3666.6666666666665
2021-605132,2021-06-28,2021,210000.0,78.0,Appartement,35196,Mordelles,-1.832877,48.073109,2692.3076923076924
2021-605133,2021-07-07,2021,248530.0,63.0,Maison,35146,Langouet,-1.817085,48.2469,3944.9206349206347
2021-605134,2021-06-25,2021,155000.0,88.0,Maison,35152,Liffré,-1.416588,48.204015,1761.3636363636363
2021-605137,2021-06-30,2021,330000.0,167.0,Maison,35331,Talensac,-1.905687,48.078611,1976.0479041916167
2021-605140,2021-05-14,2021,144000.0,80.0,Maison,35223,Plélan-le-Grand,-2.109776,47.998147,1800.0
2021-605141,2021-06-29,2021,230000.0,97.0,Appartement,35196,Mordelles,-1.853202,48.07638,2371.134020618557
2021-605142,2021-07-07,2021,245000.0,84.0,Maison,35118,Gahard,-1.52372,48.274011,2916.6666666666665
2021-605146,2021-06-18,2021,285000.0,138.0,Maison,35197,Mouazé,-1.611945,48.229174,2065.217391304348
2021-605149,2021-06-07,2021,189500.0,116.0,Maison,35080,Cintré,-1.87584,48.102025,1633.6206896551723
2021-605150,2021-07-01,2021,230000.0,115.0,Maison,35245,Romillé,-1.913095,48.22969,2000.0
2021-605151,2021-07-01,2021,370000.0,117.0,Maison,35177,La Mézière,-1.75537,48.211233,3162.3931623931626
2021-605152,2021-07-02,2021,300000.0,104.0,Maison,35037,Bréal-sous-Montfort,-1.892634,48.028326,2884.6153846153848
2021-605153,2021-06-30,2021,178000.0,91.0,Maison,35031,La Bouëxière,,,1956.043956043956
2021-605154,2021-07-02,2021,465000.0,170.0,Maison,35334,Thorigné-Fouillard,-1.565703,48.139977,2735.294117647059
2021-605157,2021-07-01,2021,160000.0,84.0,Maison,35223,Plélan-le-Grand,-2.103162,47.998356,1904.7619047619048
2021-605159,2021-06-24,2021,172000.0,86.0,Appartement,35173,Melesse,-1.697026,48.216835,2000.0
2021-605162,2021-06-26,2021,210000.0,87.0,Maison,35131,L'Hermitage,-1.812231,48.128695,2413.793103448276
2021-605168,2021-07-04,2021,106000.0,49.0,Appartement,35240,Le Rheu,-1.792896,48.101063,2163.265306122449
2021-605169,2021-07-02,2021,350000.0,165.0,Maison,35039,Brécé,-1.47816,48.106954,2121.212121212121
2021-605170,2021-07-07,2021,255000.0,109.0,Maison,35188,Montfort-sur-Meu,-1.956582,48.142461,2339.4495412844035
2021-605171,2021-07-08,2021,63849.57,81.0,Maison,35351,Le Verger,-1.932391,48.069605,788.2662962962963
2021-605172,2021-06-28,2021,401000.0,116.0,Maison,35188,Montfort-sur-Meu,-1.950243,48.134396,3456.896551724138
2021-605174,2021-07-09,2021,158500.0,85.0,Maison,35297,Saint-Méen-le-Grand,-2.193836,48.180981,1864.7058823529412
2021-605175,2021-06-16,2021,160000.0,69.0,Maison,35007,Aubigné,-1.631079,48.293138,2318.840579710145
2021-605176,2021-07-07,2021,395000.0,139.0,Maison,35196,Mordelles,-1.857714,48.074971,2841.726618705036
2021-605177,2021-07-01,2021,260000.0,102.0,Maison,35173,Melesse,-1.687468,48.215842,2549.0196078431372
2021-605180,2021-07-08,2021,145000.0,111.0,Maison,35233,Québriac,-1.823988,48.346742,1306.3063063063064
2021-605181,2021-07-06,2021,339400.0,179.0,Maison,35007,Aubigné,-1.635629,48.295379,1896.0893854748604
2021-605186,2021-07-06,2021,138000.0,52.0,Appartement,35240,Le Rheu,-1.785642,48.101374,2653.846153846154
2021-605187,2021-06-15,2021,270200.0,99.0,Maison,35130,Hédé-Bazouges,-1.793038,48.29641,2729.2929292929293
2021-605188,2021-07-01,2021,127000.0,75.0,Appartement,35184,Montauban-de-Bretagne,-2.049137,48.1987,1693.3333333333333
2021-605189,2021-06-22,2021,88000.0,45.0,Appartement,35136,Janzé,-1.508876,47.961556,1955.5555555555557
2021-605190,2021-06-30,2021,235000.0,83.0,Maison,35240,Le Rheu,-1.774412,48.082894,2831.3253012048194
2021-605192,2021-06-22,2021,166000.0,144.0,Maison,35234,Quédillac,-2.115944,48.254731,1152.7777777777778
2021-605193,2021-07-01,2021,373920.0,139.0,Maison,35080,Cintré,-1.876246,48.104039,2690.071942446043
2021-605194,2021-07-08,2021,185500.0,85.0,Maison,35023,Bédée,-1.94462,48.17044,2182.3529411764707
2021-605195,2021-06-30,2021,211000.0,135.0,Maison,35223,Plélan-le-Grand,-2.10401,47.963014,1562.962962962963
2021-605196,2021-06-30,2021,360000.0,200.0,Maison,35133,Iffendic,-2.017769,48.067594,1800.0
2021-605197,2021-06-30,2021,149000.0,78.0,Maison,35223,Plélan-le-Grand,-2.094198,48.000195,1910.2564102564102
2021-605198,2021-06-30,2021,90000.0,45.0,Maison,35211,Paimpont,-2.101209,48.043126,2000.0
2021-605199,2021-07-01,2021,215000.0,106.0,Maison,35136,Janzé,-1.509151,47.96662,2028.301886792453
2021-605200,2021-06-30,2021,95000.0,113.0,Appartement,35136,Janzé,-1.50004,47.960601,840.70796460177
2021-605201,2021-07-02,2021,518000.0,242.0,Maison,35037,Bréal-sous-Montfort,-1.870688,48.047955,2140.495867768595
2021-605202,2021-07-01,2021,125000.0,166.0,Maison,35136,Janzé,-1.500529,47.961101,753.0120481927711
2021-605203,2021-07-02,2021,152000.0,69.0,Appartement,35136,Janzé,-1.493817,47.963684,2202.8985507246375
2021-605205,2021-06-23,2021,112000.0,75.0,Appartement,35136,Janzé,-1.500702,47.959143,1493.3333333333333
2021-605206,2021-06-25,2021,100000.0,39.0,Maison,35187,Monterfil,-2.03663,48.054755,2564.102564102564
2021-605207,2021-07-01,2021,247085.0,102.0,Maison,35275,Saint-Gilles,-1.836122,48.153935,2422.401960784314
2021-605208,2021-06-30,2021,135000.0,103.0,Maison,35275,Saint-Gilles,-1.820773,48.155659,1310.6796116504854
2021-605209,2021-07-06,2021,110000.0,62.0,Maison,35136,Janzé,-1.511535,47.962958,1774.1935483870968
2021-605210,2021-07-05,2021,300000.0,130.0,Maison,35131,L'Hermitage,-1.810834,48.124811,2307.6923076923076
2021-605211,2021-07-01,2021,389000.0,119.0,Maison,35275,Saint-Gilles,-1.836699,48.151589,3268.90756302521
2021-605212,2021-06-10,2021,280000.0,183.0,Maison,35297,Saint-Méen-le-Grand,-2.20072,48.187643,1530.0546448087432
2021-605214,2021-07-07,2021,352000.0,150.0,Maison,35065,La Chapelle-Thouarault,-1.869253,48.127167,2346.6666666666665
2021-605217,2021-07-02,2021,220000.0,95.0,Maison,35135,Irodouër,-1.952498,48.245493,2315.7894736842104
2021-605218,2021-07-01,2021,255000.0,126.0,Maison,35220,Piré-Chancé,-1.43328,48.013135,2023.8095238095239
2021-605219,2021-07-02,2021,270750.0,150.0,Maison,35220,Piré-Chancé,,,1805.0
2021-605221,2021-07-07,2021,200000.0,103.0,Maison,35136,Janzé,-1.501195,47.951241,1941.7475728155339
2021-605223,2021-07-06,2021,270000.0,140.0,Maison,35041,Brie,-1.540172,47.949612,1928.5714285714287
2021-605225,2021-07-07,2021,325000.0,155.0,Maison,35069,Châteaugiron,-1.506665,48.045827,2096.7741935483873
2021-605226,2021-07-06,2021,130000.0,68.0,Appartement,35220,Piré-Chancé,-1.397587,48.02305,1911.764705882353
2021-605227,2021-07-02,2021,325000.0,115.0,Maison,35088,Corps-Nuds,-1.585165,47.976144,2826.086956521739
2021-605228,2021-07-08,2021,212250.0,98.0,Maison,35275,Saint-Gilles,-1.836239,48.154543,2165.816326530612
2021-605231,2021-06-18,2021,300000.0,119.0,Maison,35240,Le Rheu,-1.773468,48.092768,2521.0084033613443
2021-605232,2021-06-25,2021,205000.0,92.0,Maison,35037,Bréal-sous-Montfort,-1.868162,48.049574,2228.2608695652175
2021-605234,2021-07-03,2021,300000.0,125.0,Maison,35003,Andouillé-Neuville,-1.600764,48.307076,2400.0
2021-605235,2021-06-25,2021,97000.0,37.0,Appartement,35076,Chavagne,-1.798305,48.052118,2621.6216216216217
2021-605236,2021-06-17,2021,125000.0,44.0,Appartement,35240,Le Rheu,-1.786859,48.100275,2840.909090909091
2021-605238,2021-06-18,2021,222000.0,92.0,Appartement,35240,Le Rheu,-1.799562,48.098029,2413.0434782608695
2021-605240,2021-06-23,2021,147500.0,65.0,Appartement,35240,Le Rheu,-1.796351,48.100199,2269.230769230769
2021-605241,2021-06-21,2021,274000.0,105.0,Maison,35080,Cintré,-1.871847,48.103268,2609.5238095238096
2021-605242,2021-07-08,2021,217700.0,125.0,Appartement,35275,Saint-Gilles,-1.83017,48.155088,1741.6
2021-605243,2021-07-12,2021,290600.0,154.0,Maison,35187,Monterfil,-1.971348,48.067781,1887.012987012987
2021-605244,2021-07-02,2021,345000.0,118.0,Maison,35327,Servon-sur-Vilaine,-1.466632,48.123733,2923.728813559322
2021-605245,2021-07-02,2021,239820.0,80.0,Appartement,35334,Thorigné-Fouillard,-1.57246,48.153673,2997.75
2021-605247,2021-06-24,2021,142200.0,66.0,Appartement,35245,Romillé,-1.887594,48.216863,2154.5454545454545
2021-605250,2021-07-05,2021,345000.0,161.0,Maison,35173,Melesse,-1.716169,48.225859,2142.8571428571427
2021-605251,2021-07-05,2021,338000.0,128.0,Maison,35340,Treffendel,-2.008118,48.037503,2640.625
2021-605253,2021-07-12,2021,400000.0,401.0,Appartement,35040,Breteil,-1.897392,48.14509,997.5062344139651
2021-605255,2021-06-22,2021,56000.0,94.0,Appartement,35245,Romillé,-1.891351,48.215519,595.7446808510638
2021-605256,2021-07-08,2021,255000.0,110.0,Maison,35133,Iffendic,-2.047017,48.137156,2318.181818181818
2021-605258,2021-07-09,2021,265000.0,95.0,Maison,35088,Corps-Nuds,-1.58771,47.983743,2789.4736842105262
2021-605259,2021-06-30,2021,430000.0,146.0,Maison,35023,Bédée,-1.949099,48.191888,2945.205479452055
2021-605260,2021-07-08,2021,145016.0,48.0,Appartement,35131,L'Hermitage,-1.810336,48.128474,3021.1666666666665
2021-605262,2021-07-13,2021,170000.0,94.0,Maison,35201,Muel,-2.161423,48.126876,1808.5106382978724
2021-605267,2021-06-29,2021,159250.0,62.0,Appartement,35177,La Mézière,-1.756,48.216208,2568.548387096774
2021-605268,2021-07-05,2021,175000.0,58.0,Appartement,35067,Chasné-sur-Illet,-1.561585,48.242698,3017.2413793103447
2021-605269,2021-07-07,2021,302554.78,123.0,Maison,35177,La Mézière,-1.756386,48.219962,2459.7949593495937
2021-605271,2021-07-02,2021,142000.0,43.0,Appartement,35207,Noyal-sur-Vilaine,-1.527705,48.115846,3302.3255813953488
2021-605272,2021-07-05,2021,98319.0,41.0,Appartement,35037,Bréal-sous-Montfort,,,2398.0243902439024
2021-605273,2021-07-12,2021,283200.0,88.0,Maison,35069,Châteaugiron,-1.505288,48.039999,3218.181818181818
2021-605274,2021-06-21,2021,175000.0,82.0,Maison,35069,Châteaugiron,-1.454692,48.047732,2134.1463414634145
2021-605275,2021-07-12,2021,330000.0,109.0,Maison,35069,Châteaugiron,-1.505266,48.040098,3027.5229357798166
2021-605276,2021-06-16,2021,340000.0,145.0,Maison,35069,Châteaugiron,-1.504998,48.044861,2344.8275862068967
2021-605277,2021-07-15,2021,363000.0,150.0,Maison,35188,Montfort-sur-Meu,-1.972528,48.138417,2420.0
2021-605278,2021-07-02,2021,290000.0,87.0,Maison,35099,Domloup,-1.525152,48.057409,3333.3333333333335
2021-605279,2021-06-24,2021,180000.0,118.0,Maison,35040,Breteil,-1.899216,48.147145,1525.4237288135594
2021-605280,2021-06-25,2021,268500.0,85.0,Maison,35334,Thorigné-Fouillard,-1.58374,48.155468,3158.823529411765
2021-605282,2021-06-18,2021,161000.0,150.0,Maison,35099,Domloup,-1.524269,48.065399,1073.3333333333333
2021-605283,2021-03-25,2021,429000.0,146.0,Maison,35099,Domloup,-1.521488,48.062593,2938.3561643835615
2021-605284,2021-07-05,2021,220000.0,90.0,Maison,35220,Piré-Chancé,-1.427601,48.013256,2444.4444444444443
2021-605286,2021-06-23,2021,150000.0,170.0,Maison,35143,Landujan,-1.995528,48.250895,882.3529411764706
2021-605287,2021-06-23,2021,197000.0,67.0,Appartement,35334,Thorigné-Fouillard,-1.577054,48.15012,2940.2985074626868
2021-605292,2021-07-05,2021,195900.0,69.0,Appartement,35334,Thorigné-Fouillard,-1.575659,48.149276,2839.1304347826085
2021-605293,2021-06-18,2021,379166.4,138.0,Maison,35069,Châteaugiron,-1.489859,48.041564,2747.582608695652
2021-605294,2021-07-08,2021,450000.0,160.0,Maison,35334,Thorigné-Fouillard,-1.585381,48.160272,2812.5
2021-605295,2021-06-17,2021,236600.0,121.0,Maison,35136,Janzé,-1.500467,47.968508,1955.3719008264463
2021-605296,2021-07-05,2021,395000.0,230.0,Maison,35027,Boisgervilly,-2.065559,48.166625,1717.391304347826
2021-605297,2021-06-28,2021,465000.0,129.0,Maison,35037,Bréal-sous-Montfort,-1.868368,48.052828,3604.6511627906975
2021-605298,2021-06-30,2021,200000.0,112.0,Maison,35319,Saint-Thurial,-1.932002,48.02955,1785.7142857142858
2021-605299,2021-06-21,2021,113000.0,67.0,Maison,35152,Liffré,-1.517829,48.188081,1686.5671641791046
2021-605301,2021-07-06,2021,220000.0,74.0,Maison,35184,Montauban-de-Bretagne,-2.048795,48.196105,2972.972972972973
2021-605303,2021-06-25,2021,138000.0,48.0,Appartement,35099,Domloup,-1.524008,48.057264,2875.0
2021-605304,2021-07-08,2021,100000.0,95.0,Maison,35184,Montauban-de-Bretagne,-2.053212,48.205793,1052.6315789473683
2021-605309,2021-07-12,2021,322690.0,134.0,Maison,35276,Saint-Gondran,-1.826601,48.270336,2408.134328358209
2021-605311,2021-07-15,2021,205000.0,89.0,Maison,35117,Gaël,-2.252382,48.13387,2303.370786516854
2021-605312,2021-06-30,2021,165000.0,104.0,Maison,35135,Irodouër,-1.952484,48.252264,1586.5384615384614
2021-605313,2021-06-25,2021,267300.0,99.0,Maison,35023,Bédée,-1.918979,48.167388,2700.0
2021-605314,2021-07-08,2021,170000.0,105.0,Maison,35184,Montauban-de-Bretagne,-2.049139,48.20105,1619.047619047619
2021-605315,2021-06-30,2021,195000.0,79.0,Maison,35188,Montfort-sur-Meu,-1.965224,48.142581,2468.3544303797466
2021-605316,2021-06-25,2021,225000.0,106.0,Maison,35227,Pleumeleuc,-1.916041,48.185161,2122.6415094339623
2021-605317,2021-06-28,2021,240000.0,90.0,Maison,35275,Saint-Gilles,-1.865297,48.1368,2666.6666666666665
2021-605320,2021-07-13,2021,413000.0,160.0,Maison,35069,Châteaugiron,-1.506627,48.041126,2581.25
2021-605321,2021-06-30,2021,275000.0,250.0,Maison,35135,Irodouër,-1.955108,48.249807,1100.0
2021-605322,2021-07-01,2021,165000.0,88.0,Maison,35023,Bédée,-1.940609,48.177717,1875.0
2021-605325,2021-07-09,2021,240600.0,131.0,Maison,35069,Châteaugiron,-1.498662,48.04896,1836.6412213740457
2021-605326,2021-07-06,2021,169700.0,62.0,Appartement,35023,Bédée,-1.93171,48.176579,2737.0967741935483
2021-605327,2021-07-12,2021,305000.0,196.0,Maison,35050,Cardroc,-1.883329,48.274254,1556.1224489795918
